Package Tracking Number,Transaction Date,Recipient Name,Recipient Company,Recipient Address,Recipient Country,Class,Total Cost,Package Weight,User Email,Service Cost,Weight (lbs),Appearances
{9455140109628000455723},2025-10-17 0:00:00,Russell Library - ILL,Georgia College & State University,320 N Wayne St Campus Box 043 Milledgeville GA 31061-2857,US,Library Mail,6.38,4 lbs ,,,4,2
{9455140109628000456843},2025-10-17 0:00:00,Interlibrary Loan,Fairfield-Teton Public Library,PO Box 324 Fairfield MT 59436-0324,US,Library Mail,4.96,2 lbs ,,,2,2
{9455109109628500121187},2025-10-20 0:00:00,ILL Dept ,Minot AFB Library,"156 Missile Ave, # 1 5FSS/FSDL Minot AFB ND 58705-5008",US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000481227},2025-10-21 0:00:00,Library - Interlibrary Loan,Arkansas State University,PO Box 2040 State University AR 72467-2040,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628000496375},2025-10-22 0:00:00,ILL Dept - McKee Library,Southern Adventist University,PO Box 629 Collegedale TN 37315-0629,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628000511337},2025-10-23 0:00:00,Library - Interlibrary Loan,University of the West,1409 Walnut Grv Ave Rosemead CA 91770-3709,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000511283},2025-10-23 0:00:00,Interlibrary Loan,Washington College of Law,4300 Nebraska Ave NW Washington DC 20016-2132,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000536156},2025-10-27 0:00:00,ILL Dept,Burwell Junior Senior High School,PO Box 670 Burwell NE 68823-0670,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628000554280},2025-10-28 0:00:00,ILL Dept,Mohave County Library - Kingman,PO Box 7000 Kingman AZ 86402-7000,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000621692},2025-11-04 0:00:00,Interlibrary Loan,Flower Memorial Library,229 Washington St Watertown NY 13601-3388,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000642000},2025-11-05 0:00:00,ILL Dept,Chippewa Falls Public Library,105 W Central St Chippewa Falls WI 54729-2397,US,Library Mail,5.67,3 lbs ,,,3,2
{LS006112827US},2025-11-05 0:00:00,FAO Document Supply Team Main Library,University of Birmingham,Edgbaston Birmingham West Midlands B15 2TT,GB,First Pkg Int'l,30.34,12.30 oz,,,0.76875,2
{9455140109628000642246},2025-11-05 0:00:00,Interlibrary Loan,Joplin Public Library,1901 E 20th St Joplin MO 64804-1017,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000642376},2025-11-05 0:00:00,Interlibrary Loan Department,Univ of Iowa - Hardin Library,600 Newton Rd Iowa City IA 52242-1098,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000642369},2025-11-05 0:00:00,Interlibrary Loan Department,The Loyola Notre Dame Library,200 Winston Ave Baltimore MD 21212-4422,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000662503},2025-11-07 0:00:00,ILL Dept,Prairie Trails Public Library,8449 Moody Ave Burbank IL 60459-2599,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000680064},2025-11-10 0:00:00,ILL Dept,Mustang Public Library,1501 N Mustang Rd Mustang OK 73064-7211,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000709529},2025-11-13 0:00:00,ILL Dept - Sterling Memorial Library,Yale University,PO Box 208240 New Haven CT 06520-8240,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628000787794},2025-11-19 0:00:00,Zondervan Library - ILL,Kuyper College,3333 E Beltlin Ave NE Grand Rapids MI 49525-9749,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000803746},2025-11-20 0:00:00,Murphy Library - ILL,UW - La Crosse,1631 Pine St La Crosse WI 54601-3748,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628000830216},2025-11-24 0:00:00,ILL Dept,Robert Morris University Library,6001 University Blvd Moon Township PA 15108-1189,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628000960517},2025-12-09 0:00:00,Interlibrary Loan Dept,Morton Public Library,315 W Pershing St Morton IL 61550-1854,US,Library Mail,4.25,1 lbs ,,,1,2
{9455140109628001016138},2025-12-12 0:00:00,ILL,Fulton County Library System,1 Margaret Mitchell Sq NW Atlanta GA 30303-1022,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628001045336},2025-12-16 0:00:00,Interlibrary Loans,Roundup Community Library,525 6th Ave W Roundup MT 59072-2415,US,Library Mail,4.96,2 lbs ,,,2,2
{9455140109628001042106},2025-12-16 0:00:00,Library - Interlibrary Loan,Texas Woman's University,PO Box 425528 Denton TX 76204-5528,US,Library Mail,4.25,1 lbs ,,,1,2
{9455109105156111448071},2025-01-03 0:00:00,Southworth Library - ILL Dept,SUNY Canton,34 Cornell Dr Canton NY 13617-1098,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156111452030},2025-01-03 0:00:00,Interlibrary Loan,Charlotte Mecklenburg Library,101 Eastway Dr Charlotte NC 28213-7101,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607451028},2025-01-03 0:00:00,Interlibrary Loan,St Ambrose University Library,518 W Locust St Davenport IA 52803-2898,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607454074},2025-01-03 0:00:00,ILL Dept,Wickson Memorial Library,359 S Franklin St Frankenmuth MI 48734-1598,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607628703},2025-01-06 0:00:00,Reid Memorial Library - ILL,Lewis & Clark Community College,5800 Godfrey Rd Godfrey IL 62035-2466,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156111666444},2025-01-06 0:00:00,ILL Dept,Arkansas State Library,"900 W Capitol Ave, Ste 100 Little Rock AR 72201-9709",US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156607636029},2025-01-06 0:00:00,ZJ Loussac Library - ILL,Anchorage Public Library,3600 Denali St Anchorage AK 99503-6055,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607632182},2025-01-06 0:00:00,Bertrand Library - ILL Dept,Bucknell University,1 Dent Dr Lewisburg PA 17837-2029,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607920951},2025-01-08 0:00:00,Sahuarita Branch Library,Pima County Public Library,670 W Sahuarita Rd Sahuarita AZ 85629-1054,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607919344},2025-01-08 0:00:00,Grand Canyon University Library - ILL,,"3300 W Camelback Rd, Bldg 29-401 Phoenix AZ 85017-3030",US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156607921415},2025-01-08 0:00:00,Statesboro Regional Library - ILL,,124 S Main St Statesboro GA 30458-5246,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156607920715},2025-01-08 0:00:00,ILL Dept,North Regional Library,221 Milton Rd Durham NC 27712-2223,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156112473454},2025-01-09 0:00:00,Interlibrary Loan,Frenchman's Bay Library,PO Box 215 Sullivan ME 04664-0215,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608249556},2025-01-09 0:00:00,Interlibrary Loan,Starke County Public Library,152 W Culver Rd Knox IN 46534-2220,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608245961},2025-01-09 0:00:00,Interlibrary Loan,Martha Cooper Branch Library,1377 N Catalina Ave Tucson AZ 85712-3915,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156112747364},2025-01-10 0:00:00,Mills College Library - ILL,,5000 Macarthur Blvd Oakland CA 94613-1301,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156112729780},2025-01-10 0:00:00,Interlibrary Loan Dept,O'Fallon Public Library,120 Civic Plz O Fallon IL 62269-2692,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608465161},2025-01-10 0:00:00,ILL Dept,Cleveland County Memorial Library,104 Howie Dr Shelby NC 28150-5036,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608468490},2025-01-10 0:00:00,Liverpool Public Library - ILL,,310 Tulip St Liverpool NY 13088-4961,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608463921},2025-01-10 0:00:00,St Mary's College Library - ILL,,"1928 Saint Marys Rd, # 4290 Moraga CA 94575-2715",US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156112745537},2025-01-10 0:00:00,Interlibrary Loan,Morris County Library,30 Hanover Ave Whippany NJ 07981-1899,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156112730960},2025-01-10 0:00:00,Forest Park Public Library - ILL,,7555 Jackson Blvd Forest Park IL 60130-1809,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608467943},2025-01-10 0:00:00,Interlibrary Loan,South Texas College Library,3201 Pecan Blvd McAllen TX 78501-6661,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608471759},2025-01-10 0:00:00,Wilcox Library ILL,,201 Trueblood Ave Oskaloosa IA 52577-1757,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608717901},2025-01-13 0:00:00,Health Sciences Library - ILL Dept,New York School of Medicine,550 1st Ave New York NY 10016-6497,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608718229},2025-01-13 0:00:00,ILL University Library,Texas A&M University San Antonio,1 University Way San Antonio TX 78224-3134,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608732584},2025-01-13 0:00:00,ILL Dept,Tri-City Public Library,PO Box 211 Buffalo IL 62515-0211,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608718496},2025-01-13 0:00:00,ILL Dept,University of California Libraries,650 W 35th St Idd Lvl 110-A Mc 2571 Los Angeles CA 90089-0033,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608742569},2025-01-13 0:00:00,ILL,Carl B Ylvisaker Library,901 8th St S Moorhead MN 56562-0001,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608722356},2025-01-13 0:00:00,Library -Interlibrary Loan,Sierra College,5100 Srra Colg Blvd Rocklin CA 95677-3397,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156113044936},2025-01-13 0:00:00,Interlibrary Loan,Texas A&M University-Commerce Libraries,2600 W Neal St Commerce TX 75428-4311,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608721816},2025-01-13 0:00:00,ILL Department,The Redwood Library,50 Bellevue Ave Newport RI 02840-3292,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156608747779},2025-01-13 0:00:00,Interlibrary Loan,Cerritos College Library,11110 Alondra Blvd Norwalk CA 90650-6296,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608741975},2025-01-13 0:00:00,ILL Dept,Wayland Public Library,5 Concord Rd Wayland MA 01778-1999,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608746123},2025-01-13 0:00:00,ILL Department,Bonner Springs City Library,201 N Nettleton Ave Bonner Springs KS 66012-1447,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608741272},2025-01-13 0:00:00,Interlibrary Loan,St Louis Community College Library,11333 Big Bend Rd Saint Louis MO 63122-5799,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113151276},2025-01-14 0:00:00,ILL Dept,Maharishi University Library,1000 N 4th St Fairfield IA 52557-0001,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156608913099},2025-01-14 0:00:00,Interlibrary Loan,Kenosha Public Library,7979 38th Ave Kenosha WI 53142-2129,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608907067},2025-01-14 0:00:00,Interlibrary Loan,Bellevue University Library,1000 Galvin Rd S Bellevue NE 68005-3098,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156608918865},2025-01-14 0:00:00,ILL Staley Library,Millikin University,1184 W Main St Decatur IL 62522-2084,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609171054},2025-01-15 0:00:00,Interlibrary Loan,Adams County Library System,140 Baltimore St Gettysburg PA 17325-2373,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156609175120},2025-01-15 0:00:00,Library - Interlibrary Loan Dept,University of California Santa Cruz,1156 High St Santa Cruz CA 95064-1077,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609174604},2025-01-15 0:00:00,Library Interlibrary Loan,Phoenix Seminary,7901 E Shea Blvd Scottsdale AZ 85260-5510,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609172686},2025-01-15 0:00:00,Interlibrary Loan Dept,Penn State University Libraries,140 Curtin Rd 1E27 Paterno Library University Park PA 16802-4512,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113657914},2025-01-16 0:00:00,Interlibrary Loan,University of Texas at Dallas Library,PO Box 830643 Richardson TX 75083-0643,US,Library Mail,5.82,2 lbs 8.10 oz,,,2.50625,1
{9455109105156113654005},2025-01-16 0:00:00,Interlibrary Loan,Joliet Junior College,1215 Houbolt Rd Joliet IL 60431-8800,US,Library Mail,5.11,1 lbs 14 oz,,,1.875,1
{9455109105156113649841},2025-01-16 0:00:00,Interlibrary Loan,Wasatch County Library,465 E 1200 S Heber City UT 84032-3943,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113649858},2025-01-16 0:00:00,Interlibrary Loan,Acadia Parish Library,1125 N Parkerson Ave Crowley LA 70526-3610,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113649827},2025-01-16 0:00:00,ILL Dept,Louisburg Library,PO Box 398 Louisburg KS 66053-0398,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113943260},2025-01-17 0:00:00,Crown College Library ILL,,8700 College View Dr Saint Bonifacius MN 55375-9002,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156113937542},2025-01-17 0:00:00,Interlibrary Loan,Sycamore Public Library,103 E State St Sycamore IL 60178-1440,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609733351},2025-01-17 0:00:00,ILL Dept,Lyons Memorial Library,PO Box 17 Point Lookout MO 65726-0017,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609708175},2025-01-17 0:00:00,ILL Dept,MCoE HQ Donovan Research Library,"7533 Holtz St, Bldg 70 Ste 1025 Fort Moore GA 31905-4535",US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156113952811},2025-01-17 0:00:00,Craftsbury Public Library - ILL,,PO Box 74 Craftsbury Common VT 05827-0074,US,Library Mail,7.24,5 lbs ,,,5,1
{9455109105156113930208},2025-01-17 0:00:00,ILL Dept,Axinn Library,123 Hofstra University Hempstead NY 11549-1230,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156609703293},2025-01-17 0:00:00,ILL Dept,Tulsa City-County Library,1339 N Lansing Ave Tulsa OK 74106-5911,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156113934121},2025-01-17 0:00:00,Arthur Johnson Memorial Library - ILL,,244 Cook Ave Raton NM 87740-3900,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156609702494},2025-01-17 0:00:00,Interlibrary Loan,New Richmond Memorial Library,155 E 1st St New Richmond WI 54017-1801,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156609718990},2025-01-17 0:00:00,McGraw-Page Library - ILL,Randolph-Macon College,305 Henry St Ashland VA 23005-1648,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114286670},2025-01-21 0:00:00,Library - ILL,St Lawrence University,63 Park St Canton NY 13617-1506,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156114287622},2025-01-21 0:00:00,ILL Dept,Parkland College Library,2400 W Bradley Ave Champaign IL 61821-1899,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114299724},2025-01-21 0:00:00,Interlibrary Loan,Fall River Public Library,104 N Main St Fall River MA 02720-2122,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114299700},2025-01-21 0:00:00,Interlibrary Loan,Little Big Horn College Library,PO Box 370 Crow Agency MT 59022-0370,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114297102},2025-01-21 0:00:00,King Library Interlibrary Services,San Jose Public Library,1 Washington Sq San Jose CA 95192-1000,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114290691},2025-01-21 0:00:00,Henry Madden Library - Interlibrary Loan,"California State University, Fresno","5200 N Barton Ave,,,, MSC ML34 Fresno CA 93740-8014",US,Library Mail,5.11,2 lbs ,,,2,1
{LZ245753859US},2025-01-22 0:00:00,Interlibrary Loan,British Columbia Institute of Technology,3700 Willingdon Ave Burnaby BC V5G 3H2,CA,First Pkg Int'l,39.59,4 lbs ,,,4,1
{9455109105156610377896},2025-01-22 0:00:00,Returns,Shoreline School District,8560 1st Ave NE Seattle WA 98155,US,Library Mail,7.95,6 lbs ,,,6,1
{LZ245753933US},2025-01-22 0:00:00,Pret entre bibliotheques (Local AM-310),Université du Québec à Montréal,CP 8889 Succursale Centre-ville Montreal QC H3C 3P3,CA,First Pkg Int'l,39.59,4 lbs ,,,4,1
{9455109105156114612943},2025-01-22 0:00:00,ILL Dept,Lake Mills Public Library,120 E Madison St Lake Mills WI 53551-1644,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156114597462},2025-01-22 0:00:00,ILL Dept,Palmer Public library,137 E Arctic Ave Palmer AK 99645-6255,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114606690},2025-01-22 0:00:00,ILL Dept,Northwest Florida State College,"100 College Blvd E, Bldg Lrc Niceville FL 32578-1347",US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114804751},2025-01-23 0:00:00,Library - ILL,Waubonsee Community College,4S783 State Route 47 Sugar Grove IL 60554-9454,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156114806243},2025-01-23 0:00:00,Interlibrary Loan,Camargo Township District Library,14 N Main St Villa Grove IL 61956-1517,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156114810523},2025-01-23 0:00:00,ILL Dept,Wofford College Library,429 N Church St Spartanburg SC 29303-3663,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114809886},2025-01-23 0:00:00,Interlibrary Loan,Guilderland Public Library,2228 Western Ave Guilderland NY 12084-5713,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156114809664},2025-01-23 0:00:00,Eugene Public Library - ILL,,100 W 10th Ave Eugene OR 97401-3035,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156610518770},2025-01-23 0:00:00,ILL Dept,Grand Valley State University,"1 Campus Dr, Ste 101 Allendale MI 49401-9403",US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611082560},2025-01-27 0:00:00,Interlibrary Loan,Santa Clara City Lib,2635 Homestead Rd Santa Clara CA 95051-5322,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115237145},2025-01-27 0:00:00,Interlibrary Loan Dept,Vassar College Libraries,"124 Raymond Ave, # 20 Poughkeepsie NY 12604-0020",US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115235578},2025-01-27 0:00:00,McQuade Library - Interlibrary Loan,Merrimack College,315 Turnpike St North Andover MA 01845-5800,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115235349},2025-01-27 0:00:00,Circulation Department,Lansing Public Library,2750 Indiana Ave Lansing IL 60438-2297,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115234557},2025-01-27 0:00:00,ILL Dept,Northwestern Oklahoma SU Libraries,709 Oklahoma Blvd Alva OK 73717-2749,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156611077511},2025-01-27 0:00:00,ILL Dept,Lakeland Community College Library,7700 Clocktower Dr Kirtland OH 44094-5198,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611074572},2025-01-27 0:00:00,ILL,Hebrew Union College Library,3101 Clifton Ave Cincinnati OH 45220-2488,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156115238616},2025-01-27 0:00:00,Library - Interlibrary Loan,Valencia College - Osceola Campus,1800 Denn John Ln Kissimmee FL 34744-3714,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115234366},2025-01-27 0:00:00,Interlibrary Loan,Osceola Public Library,PO Box 816 Osceola WI 54020-0816,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156115233857},2025-01-27 0:00:00,Interlibrary Loan,Greenwood County Library System,600 Main St S Greenwood SC 29646-3210,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611077023},2025-01-27 0:00:00,Interlibrary Loan,University of Michigan,913 S University Ave 106 Hatcher N Ann Arbor MI 48109-1190,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611074343},2025-01-27 0:00:00,ILL Department,Montana Tech Library,1300 W Park St Butte MT 59701-8955,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156610923543},2025-01-27 0:00:00,ILL Dept,Jacksonville Public Library,201 W College Ave Jacksonville IL 62650-2497,US,Library Mail,6.53,4 lbs ,,,4,1
{9455109105156115570921},2025-01-28 0:00:00,Interlibrary Loan,St Clair County Library System,210 McMorran Blvd Port Huron MI 48060-4098,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115557977},2025-01-28 0:00:00,ILL Dept,Jaquith Public Library,PO Box 227 122 School St Marshfield VT 05658-0227,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611199572},2025-01-28 0:00:00,Library Resource Sharing,San Diego State University,5500 Campanile Dr San Diego CA 92182-0003,US,Library Mail,6.53,4 lbs ,,,4,1
{9455109105156115879185},2025-01-29 0:00:00,ILL Dept,Nevada Public Library,631 K Ave Nevada IA 50201-1931,US,Library Mail,4.4,1 lbs ,,,1,1
{9455109105156115886244},2025-01-29 0:00:00,ILL Dept,Carnegie Endowment International Peace,1779 Mass Ave NW Washington DC 20036-2109,US,Library Mail,5.82,3 lbs ,,,3,1
{9455109105156115876177},2025-01-29 0:00:00,ILL,Westport Library,20 Jesup Rd Arnold Bernhard Plaza Westport CT 06880,US,Library Mail,5.11,2 lbs ,,,2,1
{9455109105156611762301},2025-01-30 0:00:00,Jim Dan Hill Library - ILL,University of Wisconsin-Superior,PO Box 2000 Superior WI 54880-4500,US,Library Mail,6.53,4 lbs ,,,4,1
{9455140105156000010610},2025-01-31 0:00:00,Jenny Carr - ILL,Middleton Public Library,7425 Hubbard Ave Middleton WI 53562-3196,US,Library Mail,4.4,1 lbs ,,,1,1
{9455140105156000010627},2025-01-31 0:00:00,North Campus - ILL,Florida International University,3000 NE 151st St North Miami FL 33181-3000,US,Library Mail,4.4,1 lbs ,,,1,1
